,speed
9937,101.59693
9938,77.29778
9939,100.95394
9940,154.60196
9941,115.13791
9942,66.17431
9943,32.080235
9944,117.934
9945,142.6799
9946,11.030567
9947,47.87536
9948,99.81218
9949,47.517998
9950,78.11153
9951,114.587524
9952,80.39134
9953,93.17168
9954,21.718832
9955,101.64749
9956,124.54157
9957,125.86178
9958,70.3243
9959,72.96393
9960,16.360586
9961,131.81511
9962,35.392128
9963,106.99297
9964,46.79531
9965,18.542524
9966,66.3151
9967,47.182007
9968,34.906303
9969,148.33827
9970,97.21961
9971,23.671543
9972,16.73489
9973,62.54515
9974,93.54907
9975,81.49177
9976,79.96536
9977,25.234467
9978,96.50378
9979,42.129375
9980,137.61554
9981,85.73648
9982,57.99505
9983,119.65419
9984,133.46222
9985,40.282215
9986,143.2087
9987,141.61664
9988,82.010506
9989,25.56423
9990,64.68091
9991,136.93726
9992,50.061085
9993,48.558678
9994,76.81394
9995,39.355843
9996,7.0656595
9997,66.32837
9998,7.3464804
9999,65.41778
10000,81.45001
10001,46.963345
10002,52.210327
10003,35.92621
10004,41.793213
10005,30.59973
10006,104.36197
10007,75.88803
10008,79.82613
10009,117.73428
10010,18.441673
10011,59.212452
10012,132.18283
10013,21.232246
10014,56.42108
10015,125.620026
10016,53.63846
10017,-3.314051
10018,71.84606
10019,47.753944
10020,53.65267
10021,102.06765
10022,75.940315
10023,37.831314
10024,143.51398
10025,107.37677
10026,17.34872
10027,67.97102
10028,59.13753
10029,10.903596
10030,65.58849
10031,117.388756
10032,144.94405
10033,52.23735
10034,31.595894
10035,116.097885
10036,90.08374
10037,49.63786
10038,111.13852
10039,139.72362
10040,96.756516
10041,114.88284
10042,3.377493
10043,42.142868
10044,149.48965
10045,81.63241
10046,144.65663
10047,132.08568
10048,47.978703
10049,88.238304
10050,65.12377
10051,105.014565
10052,21.016273
10053,54.534004
10054,113.19559
10055,99.07892
10056,84.30225
10057,46.530533
10058,82.411896
10059,45.978767
10060,86.34808
10061,127.12276
10062,39.266125
10063,32.557365
10064,106.64053
10065,17.885225
10066,111.95716
10067,109.38235
10068,93.18817
10069,101.67755
10070,131.52371
10071,105.857086
10072,72.104614
10073,146.02832
10074,7.946826
10075,113.754616
10076,75.312744
10077,78.818695
10078,88.148315
10079,9.59167
10080,8.568863
10081,126.23415
10082,68.85859
10083,100.23303
10084,95.09861
10085,111.58347
10086,100.2553
10087,122.718056
10088,102.974075
10089,48.568825
10090,147.96208
10091,28.853403
10092,104.15386
10093,44.484344
10094,55.259354
10095,75.2086
10096,106.35476
10097,19.669643
10098,122.82586
10099,114.604836
10100,70.08121
10101,10.814128
10102,80.87897
10103,149.41641
10104,71.636765
10105,137.04823
10106,43.34962
10107,19.622303
10108,142.20515
10109,27.664633
10110,94.369064
10111,66.18216
10112,49.85354
10113,126.877335
10114,64.9658
10115,31.986248
10116,113.19805
10117,88.50451
10118,46.587856
10119,82.81744
10120,103.389305
10121,41.063805
10122,49.37182
10123,35.01422
10124,105.54364
10125,105.00734
10126,93.8629
10127,66.5958
10128,95.46556
10129,133.42422
10130,7.9347157
10131,88.08308
10132,97.46225
10133,114.23169
10134,55.62598
10135,10.49456
10136,34.858105
10137,79.87235
10138,110.52266
10139,147.4435
10140,29.801138
10141,115.309395
10142,129.27388
10143,1.5757314
10144,43.94045
10145,103.634056
10146,87.17783
10147,18.701
10148,21.224308
10149,10.647754
10150,128.96614
10151,4.2923384
10152,81.71002
10153,58.021145
10154,85.84604
10155,83.2234
10156,73.057236
10157,106.9175
10158,81.24179
10159,116.16876
10160,47.09679
10161,117.695015
10162,65.42343
10163,85.45536
10164,148.15532
10165,43.68425
10166,43.200275
10167,54.50605
10168,71.19518
10169,79.30202
10170,67.04213
10171,71.508896
10172,44.589146
10173,131.28818
10174,83.69525
10175,101.856735
10176,50.37206
10177,76.32115
10178,138.62236
10179,99.303535
10180,65.00359
10181,127.51764
10182,114.83716
10183,21.538845
10184,65.37328
10185,82.05595
10186,152.21608
10187,149.40094
10188,47.671585
10189,106.36812
10190,73.9311
10191,129.82544
10192,89.08989
10193,54.522114
10194,6.585843
10195,80.60073
10196,20.497797
10197,93.33271
10198,140.27519
10199,125.1428
10200,106.77513
10201,60.724083
10202,104.749855
10203,15.220892
10204,90.32953
10205,124.983116
10206,95.432465
10207,46.18618
10208,24.148335
10209,42.52297
10210,99.13928
10211,89.18992
10212,86.130295
10213,125.79198
10214,127.925255
10215,113.06438
10216,9.146406
10217,8.781544
10218,62.660652
10219,58.34315
10220,56.9925
10221,126.32144
10222,122.11623
10223,96.78869
10224,84.00595
10225,24.532005
10226,67.09664
10227,29.196629
10228,117.14158
10229,97.483246
10230,20.289211
10231,0.085649595
10232,140.1795
10233,33.104477
10234,38.675953
10235,134.55312
10236,62.020298
10237,113.62495
10238,42.55834
10239,5.847452
10240,6.396823
10241,2.652417
10242,67.304886
10243,141.58884
10244,10.168077
10245,51.175842
10246,24.195147
10247,112.54087
10248,120.34852
10249,87.55403
10250,74.707306
10251,9.073487
10252,44.908123
10253,107.65806
10254,54.646244
10255,107.962585
10256,24.975412
10257,6.337758
10258,131.4776
10259,136.28432
10260,139.08109
10261,124.30872
10262,40.59574
10263,148.7474
10264,44.05045
10265,89.36646
10266,88.986176
10267,137.23965
10268,41.703373
10269,41.69143
10270,53.390118
10271,127.35019
10272,115.97106
10273,59.59813
10274,-1.121896
10275,132.10292
10276,52.21659
10277,117.401596
10278,128.94218
10279,81.80936
10280,22.41729
10281,53.703182
10282,-2.54876
10283,21.812513
10284,110.57222
10285,69.82936
10286,26.711727
10287,104.60386
10288,17.074505
10289,47.681988
10290,104.4675
10291,24.231909
10292,57.149
10293,146.80074
10294,4.519319
10295,67.79518
10296,4.763586
10297,27.553999
10298,63.78188
10299,27.081884
10300,108.75525
10301,37.607605
10302,15.405062
10303,149.16685
10304,142.61743
10305,129.95679
10306,76.75497
10307,10.50993
10308,101.27016
10309,118.070625
10310,118.395775
10311,131.51588
10312,60.230526
10313,130.17847
10314,11.560323
10315,80.65184
10316,40.181553
10317,111.95077
10318,46.898018
10319,128.74979
10320,46.00746
10321,55.804188
10322,85.096756
10323,7.2189064
10324,80.92504
10325,13.527503
10326,122.94968
10327,96.0652
10328,111.41598
10329,62.913456
10330,69.38528
10331,130.90723
10332,51.435177
10333,39.155632
10334,84.6266
10335,74.49527
10336,87.66503
10337,39.48369
10338,13.383211
10339,29.194118
10340,26.397854
10341,106.87279
10342,152.8706
10343,66.03882
10344,110.28707
10345,66.31804
10346,60.17146
10347,44.36491
10348,21.138975
10349,10.766991
10350,113.85651
10351,157.10634
10352,43.624504
10353,124.362045
10354,140.82231
10355,123.51711
10356,28.644194
10357,115.45298
10358,147.24727
10359,7.331838
10360,101.198135
10361,20.363922
10362,2.537104
10363,24.648348
10364,22.034157
10365,128.5297
10366,37.26569
10367,60.74244
10368,43.438713
10369,95.88277
10370,4.9564896
10371,11.610583
10372,66.059586
10373,35.6885
10374,42.18925
10375,8.700583
10376,97.36554
10377,23.662428
10378,61.079037
10379,27.58013
10380,62.51982
10381,28.790442
10382,109.707855
10383,120.8047
10384,93.29556
10385,18.82911
10386,130.45407
10387,68.61611
10388,75.45237
10389,1.6790221
10390,120.75
10391,133.21277
10392,99.66473
10393,59.90958
10394,11.659975
10395,24.688816
10396,109.04986
10397,12.115475
10398,138.00462
10399,42.986027
10400,83.241425
10401,18.111607
10402,110.67442
10403,43.42235
10404,90.15715
10405,2.0968008
10406,94.89344
10407,104.864586
10408,116.4462
10409,87.65586
10410,150.05171
10411,28.100761
10412,100.69812
10413,25.732569
10414,35.177315
10415,14.958718
10416,94.47331
10417,40.162476
10418,32.05231
10419,73.06039
10420,50.285976
10421,79.22769
10422,70.094986
10423,115.05477
10424,96.88916
10425,109.80694
10426,116.50291
10427,139.4291
10428,111.798706
10429,25.425333
10430,28.437859
10431,134.82962
10432,21.166916
10433,48.71628
10434,105.23979
10435,10.339358
10436,97.065346
10437,66.29902
10438,111.250786
10439,125.14416
10440,8.796189
10441,90.727776
10442,50.24339
10443,64.9591
10444,58.427254
10445,97.06588
10446,129.73889
10447,64.16597
10448,116.55417
10449,15.333882
10450,125.21727
10451,116.34104
10452,96.047134
10453,27.632044
10454,48.614037
10455,94.89823
10456,106.54383
10457,-0.46969944
10458,121.33766
10459,55.690998
10460,113.66815
10461,134.86562
10462,84.62278
10463,92.54924
10464,103.08777
10465,131.10677
10466,10.809629
10467,92.586464
10468,53.804085
10469,120.06036
10470,-0.48886722
10471,53.11266
10472,33.757015
10473,108.0075
10474,125.31323
10475,103.01066
10476,123.41875
10477,126.59886
10478,73.76852
10479,99.76785
10480,44.35861
10481,48.096775
10482,80.13767
10483,122.43628
10484,108.60409
10485,101.896706
10486,128.26224
10487,26.850325
10488,60.51111
10489,95.82276
10490,30.685202
10491,75.16859
10492,89.71176
10493,69.88648
10494,45.915535
10495,8.784039
10496,35.214962
10497,52.492157
10498,99.61044
10499,53.39574
10500,101.72172
10501,21.473848
10502,20.590982
10503,7.913965
10504,108.35844
10505,111.927895
10506,112.04143
10507,110.116585
10508,122.453926
10509,102.0203
10510,40.657948
10511,87.51718
10512,103.5133
10513,56.835873
10514,85.23191
10515,108.11829
10516,68.031395
10517,5.0183096
10518,142.24782
10519,105.94146
10520,96.48963
10521,15.32685
10522,125.87572
10523,0.9135757
10524,39.642227
10525,96.43606
10526,64.84624
10527,114.69206
10528,47.851463
10529,23.09118
10530,114.34
10531,48.679287
10532,5.834037
10533,57.906357
10534,108.95002
10535,82.880714
10536,15.663212
10537,36.926617
10538,6.5826716
10539,137.83601
10540,37.26034
10541,18.756847
10542,55.738663
10543,28.8598
10544,14.859772
10545,19.406765
10546,27.118324
10547,22.659937
10548,79.62059
10549,12.305856
10550,31.83803
10551,31.511614
10552,27.753864
10553,54.276016
10554,91.71772
10555,119.6152
10556,4.0313673
10557,100.588875
10558,36.233734
10559,68.039154
10560,6.354837
10561,49.819767
10562,90.936066
10563,92.0242
10564,56.484787
10565,47.48183
10566,109.31795
10567,57.057617
10568,33.660934
10569,124.73843
10570,102.068535
10571,10.649051
10572,102.514626
10573,131.92848
10574,131.43013
10575,86.105644
10576,50.87399
10577,108.77257
10578,104.38878
10579,51.567097
10580,67.50099
10581,24.329876
10582,121.172226
10583,83.822
10584,21.590328
10585,36.192516
10586,78.82495
10587,101.196144
10588,75.153725
10589,19.859966
10590,34.93872
10591,48.31451
10592,73.35954
10593,48.838657
10594,145.12865
10595,57.1947
10596,84.06152
10597,126.52044
10598,39.9043
10599,32.751675
10600,44.78837
10601,50.81494
10602,78.921165
10603,4.6566215
10604,112.5127
10605,84.568054
10606,72.72301
10607,90.74207
10608,50.50005
10609,1.586335
10610,120.67334
10611,26.263517
10612,61.85023
10613,82.2143
10614,50.13685
10615,15.714257
10616,49.97674
10617,43.375114
10618,139.00117
10619,2.0801992
10620,118.26778
10621,94.13399
10622,137.59938
10623,0.4396214
10624,96.237625
10625,91.87107
10626,103.17206
10627,112.01426
10628,115.32118
10629,63.13136
10630,127.95682
10631,6.580418
10632,29.619425
10633,140.07611
10634,4.357354
10635,87.64502
10636,156.25754
10637,95.22921
10638,48.19557
10639,17.467365
10640,86.91791
10641,100.06965
10642,31.628933
10643,3.623522
10644,83.42877
10645,7.863299
10646,72.032486
10647,140.72673
10648,115.756905
10649,94.82953
10650,99.905525
10651,94.32461
10652,62.825005
10653,126.340546
10654,106.08093
10655,118.5607
10656,152.13965
10657,70.49596
10658,88.558586
10659,31.375992
10660,63.643047
10661,32.587883
10662,32.1337
10663,126.974915
10664,134.4343
10665,155.76389
10666,66.74259
10667,137.24709
10668,39.066956
10669,25.067036
10670,139.59221
10671,88.4732
10672,131.0752
10673,34.03003
10674,143.90201
10675,124.43481
10676,106.3792
10677,120.79488
10678,23.96647
10679,35.084618
10680,35.963135
10681,4.4101553
10682,64.99922
10683,18.925236
10684,125.37588
10685,105.76952
10686,104.57937
10687,43.388485
10688,19.261194
10689,14.073623
10690,56.29346
10691,-2.6351368
10692,21.475456
10693,112.433334
10694,19.115633
10695,84.04822
10696,143.05801
10697,11.109277
10698,73.34979
10699,20.21574
10700,17.822859
10701,130.40486
10702,14.397133
10703,131.27823
10704,78.4278
10705,43.19779
10706,32.25009
10707,55.56138
10708,151.01225
10709,122.35496
10710,21.544443
10711,11.152717
10712,36.991318
10713,16.410843
10714,102.93135
10715,26.201382
10716,64.088745
10717,35.276443
10718,28.040588
10719,45.778877
10720,10.250448
10721,126.73185
10722,7.0155144
10723,91.92389
10724,65.97424
10725,95.25056
10726,45.45835
10727,53.51173
10728,66.23614
10729,12.224396
10730,113.508995
10731,37.803497
10732,9.244955
10733,59.788834
10734,137.6045
10735,41.958786
10736,7.806395
10737,41.382366
10738,134.67946
10739,125.963936
10740,103.08958
10741,76.75449
10742,107.67309
10743,136.03136
10744,102.81039
10745,11.719995
10746,21.427387
10747,124.26852
10748,9.008839
10749,40.71547
10750,97.38247
10751,45.25105
10752,110.64396
10753,92.43508
10754,45.038933
10755,-0.5205665
10756,75.39083
10757,32.197006
10758,18.085314
10759,105.30198
10760,137.15402
10761,64.36645
10762,83.118965
10763,124.86653
10764,57.85594
10765,0.3367676
10766,120.0363
10767,26.432495
10768,64.294
10769,76.32949
10770,61.011246
10771,58.283398
10772,117.60259
10773,94.839325
10774,64.315346
10775,62.13219
10776,139.54495
10777,100.94926
10778,57.824795
10779,95.467316
10780,91.18713
10781,103.87513
10782,109.124664
10783,58.638943
10784,138.04404
10785,138.0695
10786,70.43145
10787,58.750355
10788,94.97636
10789,141.3785
10790,98.16049
10791,92.44219
10792,141.43073
10793,82.955666
10794,111.4411
10795,1.1278744
10796,29.646791
10797,152.77754
10798,20.437954
10799,69.00644
10800,1.7156242
10801,140.52544
10802,57.90477
10803,67.61728
10804,56.74557
10805,9.744726
10806,122.65778
10807,12.615715
10808,80.04136
10809,114.37796
10810,50.731136
10811,49.3144
10812,41.894104
10813,34.63751
10814,24.977022
10815,48.939503
10816,87.057526
10817,95.41304
10818,66.26194
10819,112.27616
10820,16.262955
10821,87.06783
10822,-2.4007313
10823,90.542404
10824,86.68002
10825,25.465439
10826,90.7671
10827,126.332436
10828,20.596306
10829,16.462664
10830,136.18163
10831,83.853294
10832,69.30906
10833,77.6492
10834,71.08095
10835,133.31497
10836,79.87742
10837,89.70631
10838,51.98327
10839,17.63488
10840,133.16373
10841,97.01948
10842,126.00905
10843,118.05919
10844,33.948555
10845,146.21732
10846,108.035706
10847,134.72673
10848,21.60619
10849,21.203724
10850,2.358478
10851,44.119446
10852,15.3883505
10853,117.76192
10854,32.343185
10855,20.282993
10856,27.06046
10857,25.391512
10858,6.1551805
10859,91.65882
10860,120.09957
10861,7.035723
10862,41.95667
10863,63.646263
10864,56.028137
10865,32.587456
10866,38.915268
10867,63.720066
10868,47.19879
10869,12.042435
10870,114.74445
10871,104.66915
10872,23.012543
10873,19.69395
10874,60.12641
10875,73.83959
10876,125.591644
10877,138.16489
10878,107.61296
10879,72.78489
10880,56.26333
10881,118.64421
10882,88.89084
10883,84.97413
10884,46.603523
10885,90.480316
10886,27.647938
10887,121.04788
10888,125.7634
10889,30.524935
10890,121.99832
10891,139.61241
10892,112.67377
10893,68.34315
10894,78.194595
10895,84.994804
10896,11.235371
10897,93.08749
10898,159.8311
10899,128.11913
10900,91.90987
10901,30.536118
10902,97.856766
10903,129.96172
10904,67.44074
10905,14.146591
10906,35.221607
10907,23.743227
10908,23.39717
10909,61.64476
10910,25.9981
10911,39.971096
10912,15.999125
10913,115.732475
10914,61.26842
10915,30.436718
10916,63.043232
10917,61.730446
10918,128.90118
10919,128.2817
10920,132.15096
10921,129.35728
10922,130.93097
10923,120.66063
10924,42.64027
10925,83.414986
10926,105.118454
10927,79.842255
10928,30.735483
10929,73.07141
10930,72.03214
10931,123.74899
10932,86.95183
10933,2.65501
10934,106.698616
10935,109.445244
10936,29.041185
10937,134.74011
10938,87.37352
10939,104.51311
10940,42.600246
10941,50.93575
10942,90.76988
10943,119.46045
10944,108.466675
10945,89.49136
10946,77.364815
10947,116.040215
10948,132.5861
10949,16.452238
10950,89.0341
10951,42.82084
10952,63.018578
10953,91.36551
10954,14.873372
10955,134.09981
10956,31.641102
10957,102.007416
10958,136.50885
10959,109.9002
10960,112.89301
10961,15.972475
10962,137.09332
10963,120.66313
10964,9.805744
10965,36.788887
10966,73.152145
10967,89.174446
10968,59.188946
10969,5.173482
10970,135.79526
10971,89.95716
10972,80.03568
10973,130.77585
10974,88.20515
10975,111.127304
10976,100.6226
10977,62.687576
10978,111.618904
10979,14.366612
10980,51.515175
10981,116.83959
10982,53.217445
10983,66.5976
10984,30.944626
10985,74.87531
10986,79.991844
10987,35.874966
10988,23.99513
10989,93.42366
10990,30.688332
10991,27.561638
10992,109.565216
10993,78.15937
10994,113.514114
10995,103.82635
10996,0.67633814
10997,0.8543262
10998,11.045049
10999,124.40583
11000,18.106094
11001,16.839972
11002,96.77117
11003,91.892914
11004,25.993343
11005,19.316235
11006,60.93315
11007,10.112222
11008,88.41307
11009,88.229805
11010,136.96155
11011,135.29756
11012,91.55905
11013,74.168396
11014,39.41324
11015,78.07112
11016,77.71671
11017,24.798698
11018,7.6870418
11019,77.13639
11020,135.7329
11021,148.22495
11022,84.21151
11023,71.32663
11024,21.989214
11025,16.39257
11026,144.67726
11027,104.931404
11028,36.870747
11029,83.11423
11030,9.461683
11031,68.25906
11032,9.337156
11033,76.344284
11034,140.57518
11035,20.93714
11036,71.59695
11037,29.360598
11038,113.13436
11039,136.83197
11040,3.4274585
11041,97.526794
11042,137.57278
11043,131.51514
11044,120.19989
11045,24.37349
11046,87.38776
11047,134.97766
11048,3.6628263
11049,106.411194
11050,59.29867
11051,-1.1557662
11052,62.01501
11053,57.593487
11054,109.45123
11055,38.03605
11056,78.14786
11057,101.75279
11058,95.8278
11059,138.95325
11060,36.80286
11061,77.77559
11062,59.35765
11063,22.085014
11064,66.077255
11065,9.8485775
11066,58.36806
11067,66.520386
11068,35.665977
11069,19.878838
11070,113.57417
11071,44.83126
11072,50.963486
11073,50.647198
11074,98.34401
11075,104.355835
11076,150.14455
11077,2.4855762
11078,119.208534
11079,79.854706
11080,117.08599
11081,40.671356
11082,103.62595
11083,26.884668
11084,63.16032
11085,133.50102
11086,12.228485
11087,109.52117
11088,11.222767
11089,111.31429
11090,123.79372
11091,105.41386
11092,6.4990854
11093,70.84431
11094,95.747215
11095,100.560455
11096,86.57684
11097,69.5978
11098,18.223509
11099,78.961784
11100,11.405575
11101,55.04512
11102,86.481186
11103,40.9314
11104,103.75468
11105,62.781197
11106,47.125324
11107,118.88438
11108,144.58792
11109,140.49304
11110,62.199158
11111,49.60133
11112,31.267395
11113,80.14044
11114,97.60269
11115,128.63766
11116,132.92503
11117,47.02491
11118,84.18186
11119,92.54038
11120,141.11537
11121,45.829594
11122,7.9732566
11123,97.916145
11124,114.085014
11125,141.19467
11126,99.55902
11127,46.194836
11128,112.64179
11129,69.628685
11130,73.712425
11131,83.71044
11132,80.8904
11133,129.99402
11134,137.18706
11135,132.83391
11136,37.577496
11137,84.85742
11138,66.278915
11139,49.692368
11140,35.900394
11141,71.761116
11142,69.43394
11143,144.85399
11144,130.0438
11145,3.8605862
11146,30.780628
11147,90.99546
11148,110.63043
11149,84.312805
11150,56.40881
11151,64.37791
11152,137.49138
11153,112.63447
11154,16.207012
11155,152.9264
11156,46.736958
11157,32.606293
11158,22.84438
11159,69.58076
11160,84.40354
11161,27.470291
11162,71.82829
11163,136.8035
11164,152.62498
11165,8.772431
11166,22.679579
11167,10.974857
11168,1.9320152
11169,5.942595
11170,64.56597
11171,123.22218
11172,103.505356
11173,46.325073
11174,149.68176
11175,116.91571
11176,71.068146
11177,109.79922
11178,23.874104
11179,8.917556
11180,16.683294
11181,98.16603
11182,125.32692
11183,124.288506
11184,117.90726
